ext_id,Latitude,Longitude,label,label_category,lat_grid,lon_grid
47024,-37.82125499959384,144.94742800041433,6.354,Low,-37.821,144.947
47067,-37.82125499955702,144.94742500010204,6.354,Low,-37.821,144.947
47070,-37.82125499955702,144.94742500010204,6.354,Low,-37.821,144.947
47074,-37.82125499955702,144.94742500010204,6.354,Low,-37.821,144.947
47132,-37.82125500011487,144.94742100004757,6.354,Low,-37.821,144.947
47229,-37.82111099964818,144.9473940003898,11.339,Medium,-37.821,144.947
47237,-37.821073000394925,144.94738400054115,18.475,Medium,-37.821,144.947
49265,-37.81962300003303,144.94293699981458,65.885,High,-37.82,144.943
49869,-37.79864000026673,144.92216600059933,7.722,Low,-37.799,144.922
49314,-37.819593000285465,144.9431969999453,36.364,High,-37.82,144.943
48136,-37.816183000090696,144.94542399973585,41.251,High,-37.816,144.945
48931,-37.81164700025852,144.96644500043843,12.805,Medium,-37.812,144.966
49900,-37.79859500025238,144.9220660003793,1.369,Low,-37.799,144.922
50234,-37.79776999981219,144.9218219997084,13.587,Medium,-37.798,144.922
47700,-37.81864799962136,144.946485999907,34.995,High,-37.819,144.946
48940,-37.811662999899454,144.96644600062933,18.866,Medium,-37.812,144.966
47795,-37.81802900008602,144.94621500025244,27.761,Medium,-37.818,144.946
47801,-37.81799800032498,144.94619999978198,32.747,High,-37.818,144.946
47840,-37.8177880000737,144.9460880004832,27.273,Medium,-37.818,144.946
46548,-37.82198500000491,144.9477719996511,11.046,Medium,-37.822,144.948
46553,-37.82200899978489,144.94777700038415,14.174,Medium,-37.822,144.948
46554,-37.82201299980503,144.94777900038645,15.934,Medium,-37.822,144.948
47977,-37.81702799995219,144.94579099965176,50.929,High,-37.817,144.946
48082,-37.81644400009058,144.9455440004533,28.739,Medium,-37.816,144.946
48088,-37.81641199993997,144.94552899989284,38.612,High,-37.816,144.946
47413,-37.82000399961159,144.9470899995763,21.408,Medium,-37.82,144.947
47446,-37.819790999739,144.9469880001637,34.409,High,-37.82,144.947
47608,-37.819175999961296,144.94668600013844,18.671,Medium,-37.819,144.947
49342,-37.819581999533845,144.9433189997959,42.424,High,-37.82,144.943
49653,-37.79877500037448,144.92298099997748,11.144,Medium,-37.799,144.923
50841,-37.79787199966877,144.9236320000849,5.474,Low,-37.798,144.924
54045,-37.79739099964468,144.9250459998143,1.76,Low,-37.797,144.925
54086,-37.79732499996611,144.9249780000422,15.738,Medium,-37.797,144.925
53512,-37.79752500031008,144.92568700054278,4.203,Low,-37.798,144.926
53524,-37.79753999957386,144.9256580003159,23.754,Medium,-37.798,144.926
51643,-37.79899199950266,144.92436200008197,8.407,Low,-37.799,144.924
52012,-37.79916000003666,144.92546300057612,3.812,Low,-37.799,144.925
54235,-37.79708499973688,144.92477400034264,1.662,Low,-37.797,144.925
53223,-37.799206000190125,144.92576799968654,9.775,Low,-37.799,144.926
52179,-37.79892600026916,144.92586300033815,0.978,Low,-37.799,144.926
52068,-37.799116999850725,144.92558200049547,15.249,Medium,-37.799,144.926
52143,-37.79898799991624,144.92577100003436,7.331,Low,-37.799,144.926
53284,-37.79916399973642,144.92590299980728,1.466,Low,-37.799,144.926
52228,-37.7988149998004,144.9259340000553,2.737,Low,-37.799,144.926
52270,-37.79868899977898,144.92594899971223,17.4,Medium,-37.799,144.926
52322,-37.79851299999786,144.92596399984612,9.775,Low,-37.799,144.926
50900,-37.79802899984988,144.9237819997574,11.926,Medium,-37.798,144.924
50925,-37.7980939996848,144.92384599989802,1.271,Low,-37.798,144.924
53573,-37.79760899981928,144.92556500056838,8.993,Low,-37.798,144.926
53841,-37.797689000103375,144.9252469995971,7.918,Low,-37.798,144.925
51734,-37.79904500032458,144.92467100052994,12.512,Medium,-37.799,144.925
54405,-37.797114999604695,144.92448400022073,6.94,Low,-37.797,144.924
52841,-37.79787700002178,144.9250890003603,6.061,Low,-37.798,144.925
52914,-37.79798200012193,144.92491699978663,19.062,Medium,-37.798,144.925
52918,-37.79798900026221,144.92490400010487,34.506,High,-37.798,144.925
52948,-37.79803900025448,144.92481599978728,0.293,Low,-37.798,144.925
51753,-37.79905699990989,144.92474399955697,18.671,Medium,-37.799,144.925
51758,-37.79905999972481,144.92475800063855,8.016,Low,-37.799,144.925
51803,-37.79908299956916,144.92490800058582,11.73,Medium,-37.799,144.925
51810,-37.79908699972918,144.9249239997859,4.888,Low,-37.799,144.925
53383,-37.7981040003544,144.92618399997244,2.737,Low,-37.798,144.926
26257,-37.814523999818405,144.93876099965078,5.474,Low,-37.815,144.939
25841,-37.81355099982191,144.9411279998336,1.955,Low,-37.814,144.941
26036,-37.813967000124485,144.9400839999345,47.116,High,-37.814,144.94
26114,-37.81414299976129,144.93961600026572,24.829,Medium,-37.814,144.94
27882,-37.81975399952429,144.94681399972015,2.835,Low,-37.82,144.947
33206,-37.83980700029144,144.98126900020043,2.346,Low,-37.84,144.981
33235,-37.83913500002377,144.97905799988283,4.79,Low,-37.839,144.979
30967,-37.82134299970649,144.95709500018614,1.173,Low,-37.821,144.957
32024,-37.838123000124526,144.98028599962404,16.813,Medium,-37.838,144.98
29749,-37.82199199958036,144.93757999973832,6.158,Low,-37.822,144.938
31917,-37.83792799949191,144.98023699953296,2.835,Low,-37.838,144.98
32811,-37.83864299963477,144.9805569996968,12.219,Medium,-37.839,144.981
30582,-37.822462999718525,144.93882800017883,5.083,Low,-37.822,144.939
31514,-37.821559000011405,144.95573699958695,1.369,Low,-37.822,144.956
31551,-37.82156399990918,144.9557040000058,3.324,Low,-37.822,144.956
32528,-37.83769499958379,144.97969100057094,0.293,Low,-37.838,144.98
32560,-37.838243000206006,144.98032799951164,3.324,Low,-37.838,144.98
32564,-37.83824500003173,144.98033100052314,4.985,Low,-37.838,144.98
31390,-37.8215329999932,144.95597700030154,0.293,Low,-37.822,144.956
31432,-37.82153700003149,144.95588899996451,0.293,Low,-37.822,144.956
29104,-37.82258299973399,144.94018800005543,23.265,Medium,-37.823,144.94
29110,-37.82257900015751,144.94017300037885,21.114,Medium,-37.823,144.94
29127,-37.8225680000722,144.94011399992047,5.474,Low,-37.823,144.94
29143,-37.82255599993981,144.9400750005453,8.309,Low,-37.823,144.94
29402,-37.82232500037199,144.93904599958668,7.234,Low,-37.822,144.939
29254,-37.82246799998962,144.93965099996456,4.106,Low,-37.822,144.94
29255,-37.82246700036323,144.9396480001408,4.203,Low,-37.822,144.94
29275,-37.82244899984974,144.93957500050422,24.34,Medium,-37.822,144.94
29304,-37.82242900025648,144.93947999973255,5.865,Low,-37.822,144.939
29341,-37.82239200013354,144.93932599985283,5.963,Low,-37.822,144.939
29813,-37.82192800016941,144.9373089996215,1.173,Low,-37.822,144.937
29477,-37.8222589996326,144.93875499991734,23.558,Medium,-37.822,144.939
32855,-37.83875200008409,144.98063400029034,1.466,Low,-37.839,144.981
32903,-37.838892000225314,144.9807189997093,15.054,Medium,-37.839,144.981
30659,-37.82250799985989,144.9388119997166,0.391,Low,-37.823,144.939
30669,-37.82251399985955,144.9388119997839,0.293,Low,-37.823,144.939
32315,-37.83814900012349,144.97981600049667,10.948,Medium,-37.838,144.98
32581,-37.83826899955064,144.98034100001348,13.294,Medium,-37.838,144.98
32589,-37.838282000228425,144.98035099953552,15.738,Medium,-37.838,144.98
32278,-37.83823499982278,144.97987900034636,1.955,Low,-37.838,144.98
33288,-37.83903400006666,144.97897999994356,1.369,Low,-37.839,144.979
33298,-37.839014000333975,144.97896099984118,1.76,Low,-37.839,144.979
29850,-37.82189300024692,144.9371520004133,11.046,Medium,-37.822,144.937
30128,-37.82218400006612,144.9382019997554,3.421,Low,-37.822,144.938
30210,-37.82228899967088,144.93817099968996,18.084,Medium,-37.822,144.938
31467,-37.82153400008736,144.95584400055503,0.489,Low,-37.822,144.956
30366,-37.8222819997383,144.93892500054014,7.429,Low,-37.822,144.939
30423,-37.82229099961047,144.93887300006153,15.249,Medium,-37.822,144.939
30474,-37.8223499998398,144.9388579995724,3.617,Low,-37.822,144.939
29954,-37.821864999713625,144.93682899970412,4.594,Low,-37.822,144.937
31259,-37.8215069998247,144.9562299996291,7.331,Low,-37.822,144.956
48399,-37.81449299999471,144.94465599986694,1.857,Low,-37.814,144.945
48414,-37.81439699966392,144.94461500011266,10.948,Medium,-37.814,144.945
48420,-37.814357999994,144.94460000022264,7.527,Low,-37.814,144.945
48452,-37.81415900017901,144.94451899947725,13.978,Medium,-37.814,144.945
45981,-37.8184280003628,144.9465129996961,9.286,Low,-37.818,144.947
46249,-37.82004600026081,144.9472329995869,46.041,High,-37.82,144.947
50007,-37.79835899965224,144.9218649998014,0.391,Low,-37.798,144.922
50028,-37.798318999812665,144.92182299965262,0.0,Low,-37.798,144.922
46044,-37.81873699985002,144.9466830001398,50.831,High,-37.819,144.947
46276,-37.82023099983148,144.94730100057075,39.883,High,-37.82,144.947
46292,-37.820332999503655,144.9473400001137,20.137,Medium,-37.82,144.947
46308,-37.82043500039089,144.9473800005749,34.311,High,-37.82,144.947
46135,-37.81926300024536,144.94688899994028,29.521,Medium,-37.819,144.947
46207,-37.81976400037828,144.94710500041953,45.455,High,-37.82,144.947
46348,-37.82069500019319,144.94747200003954,14.467,Medium,-37.821,144.947
46410,-37.82109499997818,144.9475819997619,33.138,High,-37.821,144.948
46437,-37.82126399989683,144.94761499972063,1.955,Low,-37.821,144.948
49202,-37.8196890000608,144.94264599964418,27.077,Medium,-37.82,144.943
49526,-37.79883999993555,144.92341600036414,10.753,Medium,-37.799,144.923
49830,-37.7986819999614,144.9223140002466,3.226,Low,-37.799,144.922
64378,-37.82117700010617,144.9618530001507,3.324,Low,-37.821,144.962
65302,-37.81433900004035,144.94064300056002,99.316,High,-37.814,144.941
66350,-37.8210249995274,144.96459299982843,3.03,Low,-37.821,144.965
65178,-37.81404199961565,144.9404739996484,83.578,High,-37.814,144.94
62880,-37.78194599952755,144.9618759999071,0.0,Low,-37.782,144.962
62923,-37.781921999735054,144.961681000501,0.782,Low,-37.782,144.962
63158,-37.7818069997727,144.96069000014046,3.03,Low,-37.782,144.961
63167,-37.78180199998569,144.9606569994805,1.564,Low,-37.782,144.961
65963,-37.82175399972312,144.96325700014398,17.4,Medium,-37.822,144.963
63029,-37.78186700002717,144.96123499986334,0.098,Low,-37.782,144.961
63127,-37.781809999854325,144.960807999873,4.203,Low,-37.782,144.961
63559,-37.78143700031613,144.96265799992355,9.775,Low,-37.781,144.963
63564,-37.78141799987712,144.96264799950953,11.339,Medium,-37.781,144.963
63234,-37.78177600012749,144.96040099937514,8.016,Low,-37.782,144.96
63292,-37.78177299984098,144.96028400005665,18.475,Medium,-37.782,144.96
66121,-37.821339000217215,144.96391999965934,35.386,High,-37.821,144.964
66741,-37.7769280000866,144.9419859996626,0.587,Low,-37.777,144.942
66751,-37.77696599971296,144.94198500028278,2.053,Low,-37.777,144.942
63008,-37.78187699999573,144.96133399978115,2.444,Low,-37.782,144.961
63876,-37.78005100032017,144.96257000061732,1.369,Low,-37.78,144.963
63630,-37.78117800010433,144.962569999497,7.038,Low,-37.781,144.963
63899,-37.77997200007122,144.96258500017137,12.317,Medium,-37.78,144.963
64010,-37.77949499953394,144.96250099964865,10.459,Medium,-37.779,144.963
64149,-37.82089099983897,144.96194500030705,21.799,Medium,-37.821,144.962
65235,-37.8141949996752,144.94054699956072,90.42,High,-37.814,144.941
65241,-37.81421200000952,144.94055599973524,35.582,High,-37.814,144.941
64108,-37.82090700030089,144.9619600002053,74.585,High,-37.821,144.962
64170,-37.82088300049408,144.96192300037646,18.866,Medium,-37.821,144.962
64253,-37.82094500035863,144.96184599973373,78.397,High,-37.821,144.962
64255,-37.82094799984221,144.961847999598,89.247,High,-37.821,144.962
64266,-37.82096199953369,144.9618620002719,99.218,High,-37.821,144.962
65021,-37.82086200007184,144.96226500042027,19.844,Medium,-37.821,144.962
66216,-37.821210000168726,144.96431200041667,8.993,Low,-37.821,144.964
66445,-37.82098699998163,144.96490900026802,6.061,Low,-37.821,144.965
66479,-37.77608299994375,144.94215400060446,11.828,Medium,-37.776,144.942
66770,-37.77704200015295,144.9419710005919,9.482,Low,-37.777,144.942
66777,-37.77706800027066,144.94196399974916,8.798,Low,-37.777,144.942
67105,-37.77843499995119,144.94172699996085,0.782,Low,-37.778,144.942
67151,-37.77860299966489,144.94169999975,10.557,Medium,-37.779,144.942
67155,-37.778618000166624,144.94169600033166,12.61,Medium,-37.779,144.942
65826,-37.821834999507615,144.96298500024784,21.505,Medium,-37.822,144.963
64728,-37.820945999564266,144.96196499959217,70.674,High,-37.821,144.962
63476,-37.78169400002368,144.9628040000363,1.173,Low,-37.782,144.963
64926,-37.82095499993256,144.9622039995894,50.929,High,-37.821,144.962
64932,-37.82094599991755,144.96220400061122,26.393,Medium,-37.821,144.962
64946,-37.820923000131344,144.96220400043845,22.385,Medium,-37.821,144.962
64302,-37.82102299967272,144.96188399975765,40.665,High,-37.821,144.962
64534,-37.82127999962266,144.96191400042912,6.452,Low,-37.821,144.962
66261,-37.82116099993712,144.96451399996562,39.101,High,-37.821,144.965
70954,-37.77718700029097,144.93840000020464,22.19,Medium,-37.777,144.938
70408,-37.77751999950954,144.93843500000148,24.536,Medium,-37.778,144.938
68852,-37.7790290002229,144.94021599946964,2.933,Low,-37.779,144.94
68872,-37.778973999583926,144.94021600029646,3.519,Low,-37.779,144.94
68804,-37.77919000013757,144.94023100005307,0.684,Low,-37.779,144.94
68971,-37.778844000237534,144.94021599960263,4.301,Low,-37.779,144.94
68922,-37.77888699992732,144.94021600038616,3.421,Low,-37.779,144.94
68963,-37.77885500000927,144.9402159996753,4.497,Low,-37.779,144.94
68997,-37.77880500012571,144.94024100056143,2.151,Low,-37.779,144.94
70172,-37.77823899988066,144.93909999968227,3.812,Low,-37.778,144.939
69516,-37.77840100007495,144.93943799959695,10.459,Medium,-37.778,144.939
69529,-37.77840100007495,144.93943799959695,10.459,Medium,-37.778,144.939
69112,-37.77856899984867,144.94018199963094,7.136,Low,-37.779,144.94
67777,-37.78130300037484,144.94118600052877,0.489,Low,-37.781,144.941
71096,-37.77711200008585,144.93844099995323,6.745,Low,-37.777,144.938
70498,-37.77725699968224,144.93841300039304,3.91,Low,-37.777,144.938
70781,-37.77726700019594,144.93838500008397,3.519,Low,-37.777,144.938
68579,-37.780029999616985,144.9403310002751,0.684,Low,-37.78,144.94
68634,-37.77982699965555,144.94027699996363,1.271,Low,-37.78,144.94
69662,-37.77840299978912,144.93943799969975,10.459,Medium,-37.778,144.939
69599,-37.77840200039235,144.93943800020327,10.459,Medium,-37.778,144.939
69862,-37.77840700011822,144.93943799988028,10.459,Medium,-37.778,144.939
69889,-37.778407999534856,144.9394380005116,10.459,Medium,-37.778,144.939
69839,-37.77840700011822,144.93943799988028,10.459,Medium,-37.778,144.939
70820,-37.777264999581504,144.93838500003318,3.519,Low,-37.777,144.938
67869,-37.7815520002091,144.94114599965764,2.053,Low,-37.782,144.941
67878,-37.78156099958517,144.9411340003718,1.955,Low,-37.782,144.941
69440,-37.77839200020665,144.93945300054938,12.708,Medium,-37.778,144.939
67306,-37.779211000106216,144.9415809995986,10.655,Medium,-37.779,144.942
67179,-37.77871299971912,144.94168100059758,1.173,Low,-37.779,144.942
67194,-37.77877799999802,144.94166100045342,0.978,Low,-37.779,144.942
67505,-37.78006100002416,144.9414219995533,7.038,Low,-37.78,144.941
70316,-37.77785699952258,144.9386089996515,53.079,High,-37.778,144.939
67395,-37.779533000075226,144.941513000371,7.038,Low,-37.78,144.942
67423,-37.77966199958629,144.94149400036395,0.391,Low,-37.78,144.941
70346,-37.77776899977269,144.93854299998534,2.639,Low,-37.778,144.939
70348,-37.77776400018053,144.93854099981738,2.151,Low,-37.778,144.939
67572,-37.78035400007546,144.94136700003216,11.437,Medium,-37.78,144.941
67596,-37.78044299951127,144.94135200012897,2.542,Low,-37.78,144.941
67626,-37.78056699997148,144.94132999992047,1.955,Low,-37.781,144.941
68457,-37.78038299986483,144.94046999958437,0.098,Low,-37.78,144.94
68486,-37.78030999994576,144.94044500056356,0.684,Low,-37.78,144.94
68496,-37.7802850001833,144.94043700057838,1.955,Low,-37.78,144.94
68499,-37.78027700023856,144.94043400031345,2.542,Low,-37.78,144.94
68041,-37.78190700028038,144.94149300019387,26.393,Medium,-37.782,144.941
68058,-37.781936999796905,144.94154699975596,3.812,Low,-37.782,144.942
68084,-37.78110500020646,144.94118900026712,1.369,Low,-37.781,144.941
68153,-37.78104599995822,144.94101999986145,0.0,Low,-37.781,144.941
69297,-37.77815599974362,144.9397809999631,1.76,Low,-37.778,144.94
68241,-37.78089100014796,144.9408620003607,0.391,Low,-37.781,144.941
68285,-37.78077099971458,144.94074799993825,12.219,Medium,-37.781,144.941
68320,-37.78069699984057,144.9406740004691,0.489,Low,-37.781,144.941
68329,-37.78067699979244,144.9406509999786,0.391,Low,-37.781,144.941
68364,-37.78060500034224,144.94060400013444,1.662,Low,-37.781,144.941
67702,-37.780945999910095,144.94124899969563,12.219,Medium,-37.781,144.941
73835,-37.777433000264345,144.9413450001688,1.76,Low,-37.777,144.941
73595,-37.77789699951346,144.94089400001363,7.82,Low,-37.778,144.941
75310,-37.779380000044725,144.94221299967563,5.767,Low,-37.779,144.942
75324,-37.77937699998024,144.9421870002662,9.971,Low,-37.779,144.942
75441,-37.779341999992056,144.9417499997082,0.0,Low,-37.779,144.942
74371,-37.7758260001672,144.9411930005178,0.098,Low,-37.776,144.941
73926,-37.777252000288186,144.94112699970978,0.684,Low,-37.777,144.941
73931,-37.777233000104985,144.94110499989392,0.88,Low,-37.777,144.941
73950,-37.77719199994135,144.94103900048364,1.075,Low,-37.777,144.941
101043,-37.818182999955695,144.94565500050973,1.271,Low,-37.818,144.946
101634,-37.81871699972756,144.94412399970892,6.745,Low,-37.819,144.944
101679,-37.81876599979214,144.94397699980902,7.331,Low,-37.819,144.944
101135,-37.81816199974625,144.9455079999082,13.978,Medium,-37.818,144.946
101142,-37.81816700012632,144.94549900042622,8.993,Low,-37.818,144.945
101005,-37.81819899965299,144.9457029995578,1.857,Low,-37.818,144.946
101299,-37.81830600016048,144.94510799983215,1.857,Low,-37.818,144.945
104098,-37.8219080001537,144.95055899967045,85.728,High,-37.822,144.951
103775,-37.82154800019259,144.9513700001509,3.128,Low,-37.822,144.951
101417,-37.81844300031694,144.9447880003842,2.737,Low,-37.818,144.945
104133,-37.82197699991843,144.9503870006059,99.316,High,-37.822,144.95
104156,-37.82200300035418,144.95027299980407,8.016,Low,-37.822,144.95
101759,-37.81887500013047,144.94369399976088,6.843,Low,-37.819,144.944
103038,-37.818423000103365,144.94895899993722,3.812,Low,-37.818,144.949
102048,-37.81913800037545,144.94289699953327,29.326,Medium,-37.819,144.943
102111,-37.819190999740414,144.94274899972444,59.531,High,-37.819,144.943
103879,-37.821658999836565,144.95135499990425,14.272,Medium,-37.822,144.951
105462,-37.82051000028587,144.94850300057328,6.256,Low,-37.821,144.949
105514,-37.82035799998026,144.94846599958635,22.874,Medium,-37.82,144.948
105831,-37.81960799959801,144.94772100049846,32.649,High,-37.82,144.948
105949,-37.81926900031068,144.9473669998726,48.778,High,-37.819,144.947
105839,-37.81958799967807,144.94769700040487,41.153,High,-37.82,144.948
105122,-37.82100299968784,144.9488910004957,99.316,High,-37.821,144.949
105157,-37.82089999964075,144.9488199998959,7.527,Low,-37.821,144.949
105982,-37.81919699986525,144.9473080004752,56.891,High,-37.819,144.947
106004,-37.81916100023368,144.94724000052278,72.336,High,-37.819,144.947
105223,-37.82081299991087,144.94871900000044,98.045,High,-37.821,144.949
105236,-37.82081199962216,144.94870700038257,99.316,High,-37.821,144.949
105287,-37.82076499955607,144.9486850002644,60.411,High,-37.821,144.949
105290,-37.820762999848135,144.94868499996485,58.944,High,-37.821,144.949
105347,-37.82065800027872,144.94859699981797,7.038,Low,-37.821,144.949
66758,-37.776993000342216,144.94197599956354,3.715,Low,-37.777,144.942
66430,-37.821013999810106,144.9648739998598,8.211,Low,-37.821,144.965
66439,-37.82099700018054,144.9648970003948,7.429,Low,-37.821,144.965
66822,-37.77723700035044,144.94192400016607,0.196,Low,-37.777,144.942
67139,-37.778557999641976,144.94171099994023,3.715,Low,-37.779,144.942
64613,-37.82114800015982,144.96192900009336,74.585,High,-37.821,144.962
64755,-37.82096799982211,144.96202699985784,22.483,Medium,-37.821,144.962
65828,-37.82183600017512,144.96298700060788,21.701,Medium,-37.822,144.963
63447,-37.78177600002862,144.96286000044253,8.602,Low,-37.782,144.963
64824,-37.82105999973779,144.96212799983357,13.001,Medium,-37.821,144.962
64510,-37.82131999986985,144.9619130000276,15.543,Medium,-37.821,144.962
66520,-37.77618699984784,144.9421369995358,0.587,Low,-37.776,144.942
66530,-37.77621900011049,144.9421250003606,1.075,Low,-37.776,144.942
66537,-37.77624099987416,144.94212300059704,0.684,Low,-37.776,144.942
68377,-37.78057599967444,144.9405769996132,4.594,Low,-37.781,144.941
68392,-37.78054099952899,144.94055399997413,7.527,Low,-37.781,144.941
68403,-37.780516999702485,144.94053999983504,6.745,Low,-37.781,144.941
62360,-37.78248199948872,144.96352299965093,3.421,Low,-37.782,144.964
62784,-37.78201400034335,144.96229399959824,2.737,Low,-37.782,144.962
58836,-37.816095999837685,144.93861000049503,41.251,High,-37.816,144.939
58991,-37.81626099996559,144.93826499994526,22.874,Medium,-37.816,144.938
59409,-37.816400000322616,144.9374659993952,40.762,High,-37.816,144.937
59449,-37.816320000219214,144.93740800019813,19.453,Medium,-37.816,144.937
58890,-37.81614699968944,144.93846000001128,5.279,Low,-37.816,144.938
59011,-37.81629199967895,144.9382170001731,5.865,Low,-37.816,144.938
59017,-37.81630000049063,144.93819899955872,4.008,Low,-37.816,144.938
61051,-37.78488999986646,144.96192600021325,0.0,Low,-37.785,144.962
59086,-37.81636099961824,144.9380130005317,4.301,Low,-37.816,144.938
59488,-37.8162960000647,144.93737800035538,22.972,Medium,-37.816,144.937
61905,-37.78370300030572,144.96357700054114,3.812,Low,-37.784,144.964
59221,-37.81648300005136,144.93768100039244,5.767,Low,-37.816,144.938
62578,-37.78221399971888,144.96302700029787,0.489,Low,-37.782,144.963
60056,-37.8234209996572,144.94269599990452,4.888,Low,-37.823,144.943
59650,-37.82293999998001,144.9415869999013,16.716,Medium,-37.823,144.942
59698,-37.82297100007484,144.9417240003946,9.971,Low,-37.823,144.942
59544,-37.82291200019503,144.94132199963792,12.708,Medium,-37.823,144.941
60838,-37.784844999934194,144.96114999967514,0.0,Low,-37.785,144.961
60842,-37.78484299963981,144.9611660004191,0.0,Low,-37.785,144.961
59830,-37.823042000351855,144.94213100008182,10.655,Medium,-37.823,144.942
60302,-37.82305399997999,144.94198599963437,1.76,Low,-37.823,144.942
60317,-37.82308500028465,144.9419859995884,5.474,Low,-37.823,144.942
65416,-37.814369000059536,144.94064299952032,28.446,Medium,-37.814,144.941
66844,-37.77731700015239,144.94189700062336,1.857,Low,-37.777,144.942
65597,-37.82109099983485,144.9654370004845,2.444,Low,-37.821,144.965
65445,-37.82162399968974,144.9656829995958,35.973,High,-37.822,144.966
65478,-37.821509999664514,144.96565100064635,19.159,Medium,-37.822,144.966
65484,-37.821483000098645,144.9656430000527,18.573,Medium,-37.821,144.966
65773,-37.820656000092285,144.96530199964027,6.843,Low,-37.821,144.965
65649,-37.8208899996556,144.96542400031976,4.008,Low,-37.821,144.965
65700,-37.8207320001944,144.9653840003989,23.754,Medium,-37.821,144.965
65717,-37.82069100034106,144.9653499997673,14.37,Medium,-37.821,144.965
66576,-37.77637499990177,144.942097999939,13.001,Medium,-37.776,144.942
66615,-37.776519999649295,144.94207799969277,0.489,Low,-37.777,144.942
64381,-37.82118300012169,144.96185299981872,3.128,Low,-37.821,144.962
65311,-37.81435200035621,144.94064300051753,79.179,High,-37.814,144.941
66345,-37.82104899961699,144.9645820001363,4.594,Low,-37.821,144.965
62973,-37.78189499991544,144.96148299977042,0.88,Low,-37.782,144.961
65157,-37.813994999822754,144.94044700050722,99.316,High,-37.814,144.94
65204,-37.81410500014417,144.94050699947184,57.38,High,-37.814,144.941
66907,-37.77765500045504,144.94186900000335,0.0,Low,-37.778,144.942
66924,-37.77772100018782,144.94184899988002,0.0,Low,-37.778,144.942
66938,-37.77777100007377,144.94184599967502,0.0,Low,-37.778,144.942
63013,-37.7818740000291,144.96131499983318,0.782,Low,-37.782,144.961
63172,-37.7817969994984,144.9606390003988,2.053,Low,-37.782,144.961
65989,-37.8216639996706,144.9633200002999,4.692,Low,-37.822,144.963
63059,-37.781845000263374,144.96109500048968,3.226,Low,-37.782,144.961
63556,-37.78144800010374,144.96266300039875,13.881,Medium,-37.781,144.963
63572,-37.7813919999961,144.96263800054894,3.324,Low,-37.781,144.963
63601,-37.781286000297335,144.96260100049184,5.865,Low,-37.781,144.963
63603,-37.78128000024191,144.9626010006152,7.429,Low,-37.781,144.963
63219,-37.78178100014669,144.96047200006652,2.444,Low,-37.782,144.96
63221,-37.7817800000867,144.960463999934,2.933,Low,-37.782,144.96
63260,-37.78177300027879,144.96033700052084,30.89,High,-37.782,144.96
63327,-37.78217600021584,144.96322499968156,4.203,Low,-37.782,144.963
66681,-37.776723999595205,144.94201699990873,3.91,Low,-37.777,144.942
66375,-37.82097500008003,144.96465599965543,1.466,Low,-37.821,144.965
66720,-37.776854999584046,144.94199200031147,0.587,Low,-37.777,144.942
66721,-37.77685899956366,144.9419910003823,0.587,Low,-37.777,144.942
66045,-37.82150299949471,144.9634699996812,8.309,Low,-37.822,144.963
67080,-37.77833899954326,144.94174300035712,12.414,Medium,-37.778,144.942
67082,-37.77834699949439,144.9417410004246,10.459,Medium,-37.778,144.942
63783,-37.78047599950201,144.96251799984898,0.587,Low,-37.78,144.963
63795,-37.780433999931645,144.9625329997275,1.662,Low,-37.78,144.963
63864,-37.78011300029017,144.9625630002493,1.075,Low,-37.78,144.963
63618,-37.781224000270285,144.9625820005284,4.497,Low,-37.781,144.963
64085,-37.77904999980879,144.9622290004986,12.121,Medium,-37.779,144.962
63963,-37.77971299990511,144.9625540006006,4.985,Low,-37.78,144.963
63966,-37.77970099996853,144.96254999962747,7.331,Low,-37.78,144.963
64020,-37.77945299974769,144.96247899959607,7.136,Low,-37.779,144.962
65266,-37.8142710003877,144.9405870002798,20.039,Medium,-37.814,144.941
64095,-37.779012999548094,144.9621959998464,17.791,Medium,-37.779,144.962
64166,-37.82088399992499,144.96192799989967,20.919,Medium,-37.821,144.962
64230,-37.82091299993685,144.96183799955926,19.257,Medium,-37.821,144.962
64260,-37.820954999495065,144.96185399964764,99.316,High,-37.821,144.962
66164,-37.821287000279575,144.96409300035864,26.979,Medium,-37.821,144.964
65080,-37.82086200007184,144.96226500042027,19.648,Medium,-37.821,144.962
64650,-37.8210710000782,144.96191400024395,99.316,High,-37.821,144.962
64746,-37.82095600040448,144.9620110003472,20.039,Medium,-37.821,144.962
64936,-37.82093899958161,144.9622040000264,19.941,Medium,-37.821,144.962
64994,-37.8208619998368,144.96225400006838,20.43,Medium,-37.821,144.962
64311,-37.821039000041125,144.96188400038622,41.153,High,-37.821,144.962
66232,-37.82120099965343,144.96440099967964,4.301,Low,-37.821,144.964
66246,-37.82118999967334,144.9644700002307,14.565,Medium,-37.821,144.964
68389,-37.78054799952165,144.94055799994192,6.745,Low,-37.781,144.941
68429,-37.78045500021688,144.94049200048903,1.466,Low,-37.78,144.94
67734,-37.781104999733714,144.94122299974885,2.737,Low,-37.781,144.941
70931,-37.77718900000471,144.93840000028095,22.092,Medium,-37.777,144.938
68547,-37.780143999774914,144.94037399961647,1.564,Low,-37.78,144.94
69306,-37.77815200006541,144.93975100048132,8.113,Low,-37.778,144.94
69311,-37.778151999765655,144.93973800027877,9.775,Low,-37.778,144.94
